CODIGO,NOME,DOCUMENTO,CEP,CPF_SOCIO
30066782679817,Sr. João Lucas Ferreira,61597082000198,17259221,52830176480
30066782679817,Sr. João Lucas Ferreira,61597082000198,17259221,63589724137
30066782679817,Sr. João Lucas Ferreira,61597082000198,17259221,58617230444
50760361299985,Helena Abreu,37469812000190,92409438,34908215723
50760361299985,Helena Abreu,37469812000190,92409438,18473605993
97283916320650,Rodrigo Lima,52934017000110,26621520,27056819494
97283916320650,Rodrigo Lima,52934017000110,26621520,24957083150
49917017732020,Oliver Câmara,54813260000105,73273500,10459263706
49917017732020,Oliver Câmara,54813260000105,73273500,52406387992
36123680438428,Evelyn Casa Grande,73086521000187,32939927,67402398510
36123680438428,Evelyn Casa Grande,73086521000187,32939927,51834920698
36123680438428,Evelyn Casa Grande,73086521000187,32939927,87643250162
55814746415304,Arthur Gabriel Rodrigues,62397145000125,32421464,71625893086
55814746415304,Arthur Gabriel Rodrigues,62397145000125,32421464,62785491076
40089052966375,Vicente Nunes,30125467000129,72273064,01254637826
40089052966375,Vicente Nunes,30125467000129,72273064,38176425044
40089052966375,Vicente Nunes,30125467000129,72273064,48107569202
53450298934864,Giovanna Garcia,82736091000192,07204950,72035491860
53450298934864,Giovanna Garcia,82736091000192,07204950,45921670316
49186479883890,Luiz Otávio Leão,89235604000120,72345256,93485612006
49186479883890,Luiz Otávio Leão,89235604000120,72345256,91654783200
49186479883890,Luiz Otávio Leão,89235604000120,72345256,46590273847
37287299533064,Caleb Martins,47839215000164,63113609,54627938128
37287299533064,Caleb Martins,47839215000164,63113609,40961872594
75755729406612,Alana Azevedo,76312804000198,00067057,18253094779
75755729406612,Alana Azevedo,76312804000198,00067057,50489136710
76746606665378,Hadassa Barbosa,37052896000162,54765231,91764852001
76746606665378,Hadassa Barbosa,37052896000162,54765231,94532167809
76746606665378,Hadassa Barbosa,37052896000162,54765231,14932750625
96239848919966,Joaquim Vargas,76529408000117,35595622,90514723661
96239848919966,Joaquim Vargas,76529408000117,35595622,56721309416
93007884155078,Ana Laura Moreira,80325169000150,90851560,80261594702
93007884155078,Ana Laura Moreira,80325169000150,90851560,45186370207
93007884155078,Ana Laura Moreira,80325169000150,90851560,97540286130
93007884155078,Ana Laura Moreira,80325169000150,90851560,83516729040
11472836351510,Caleb Gonçalves,35847619000110,47630605,71568049366
11472836351510,Caleb Gonçalves,35847619000110,47630605,81495673219
55304110609413,Noah Rios,05186974000125,19180908,14793856039
55304110609413,Noah Rios,05186974000125,19180908,95168270476
55304110609413,Noah Rios,05186974000125,19180908,52304196870
55304110609413,Noah Rios,05186974000125,19180908,71603285407
55304110609413,Noah Rios,05186974000125,19180908,65734821900
84143736159488,Maria Luísa Pimenta,86314025000185,97337248,82436079510
84143736159488,Maria Luísa Pimenta,86314025000185,97337248,51834920698
50873033227800,Guilherme Farias,75184932000130,76023501,07983216440
50873033227800,Guilherme Farias,75184932000130,76023501,92435701616
19862402107530,Dr. Leonardo Novaes,53280791000117,83721663,15026843905
19862402107530,Dr. Leonardo Novaes,53280791000117,83721663,73205164970
19862402107530,Dr. Leonardo Novaes,53280791000117,83721663,86027351977
80760740779904,Maria Alice Vargas,14306289000186,10666077,39850264160
80760740779904,Maria Alice Vargas,14306289000186,10666077,64901582305
80760740779904,Maria Alice Vargas,14306289000186,10666077,86217590395
27654449359344,Sr. João Miguel da Paz,61239704000106,99618272,36014792570
27654449359344,Sr. João Miguel da Paz,61239704000106,99618272,67089251411
51316492773552,Sra. Eduarda Dias,83751960000110,26273484,51860947220
51316492773552,Sra. Eduarda Dias,83751960000110,26273484,34792805104
51316492773552,Sra. Eduarda Dias,83751960000110,26273484,23056749883
74905401581458,Luiz Otávio Pereira,38490615000116,47195961,91804327603
74905401581458,Luiz Otávio Pereira,38490615000116,47195961,56721309416
74905401581458,Luiz Otávio Pereira,38490615000116,47195961,98762315455
93461669637856,Srta. Rafaela Viana,68743029000105,97684580,50489136710
93461669637856,Srta. Rafaela Viana,68743029000105,97684580,25314978628
93461669637856,Srta. Rafaela Viana,68743029000105,97684580,98527140667
78411360068464,Mateus Sampaio,19085647000191,78340260,59670231868
78411360068464,Mateus Sampaio,19085647000191,78340260,46129578300
72254352253034,João Gabriel Costela,79584630000100,66484539,63271450862
72254352253034,João Gabriel Costela,79584630000100,66484539,83257941609
57885377278921,Sra. Raquel Guerra,13592487000190,42843119,68140952702
57885377278921,Sra. Raquel Guerra,13592487000190,42843119,47631209804
97611156505193,Dr. Vitor Mendonça,69075382000119,88591267,64917538084
97611156505193,Dr. Vitor Mendonça,69075382000119,88591267,91248537041
15438030538605,Milena Nogueira,64893572000120,27344655,51987236491
15438030538605,Milena Nogueira,64893572000120,27344655,93485612006
15438030538605,Milena Nogueira,64893572000120,27344655,61509738401
26680366520907,Raul Dias,18247530000102,02412754,53840917620
26680366520907,Raul Dias,18247530000102,02412754,23684915700
22188735875581,João Guilherme Rezende,74528096000100,79717618,98431605766
22188735875581,João Guilherme Rezende,74528096000100,79717618,81296753409
22188735875581,João Guilherme Rezende,74528096000100,79717618,04621938703
43349798509711,Milena da Paz,95728413000101,51848066,91408536242
43349798509711,Milena da Paz,95728413000101,51848066,75283941655
58724045699013,Dr. Pedro Miguel Melo,25046389000137,87231774,37649150216
58724045699013,Dr. Pedro Miguel Melo,25046389000137,87231774,43791560280
58724045699013,Dr. Pedro Miguel Melo,25046389000137,87231774,45318260942
58724045699013,Dr. Pedro Miguel Melo,25046389000137,87231774,58470291602
70534610836652,Marcela da Paz,79841206000102,11895641,78263015480
70534610836652,Marcela da Paz,79841206000102,11895641,15920638451
70534610836652,Marcela da Paz,79841206000102,11895641,19652037877
70534610836652,Marcela da Paz,79841206000102,11895641,64370519810
13537609146360,Ayla Pereira,57462308000176,78215283,57492160801
13537609146360,Ayla Pereira,57462308000176,78215283,63589724137
24518746603814,Maria Laura Lopes,54372890000191,04278266,34178629573
24518746603814,Maria Laura Lopes,54372890000191,04278266,74980165249
25399064514191,Laís Cardoso,15287904000117,28880000,10459263706
25399064514191,Laís Cardoso,15287904000117,28880000,06814739593
25399064514191,Laís Cardoso,15287904000117,28880000,85290764356
25399064514191,Laís Cardoso,15287904000117,28880000,57246803947
25399064514191,Laís Cardoso,15287904000117,28880000,01729384579
44428990441488,Benicio Campos,04967158000196,62508690,01263594743
44428990441488,Benicio Campos,04967158000196,62508690,30821765930
61094803847310,Carolina Oliveira,40683195000136,81745969,79645180201
61094803847310,Carolina Oliveira,40683195000136,81745969,76058143217
61094803847310,Carolina Oliveira,40683195000136,81745969,19457286391
61094803847310,Carolina Oliveira,40683195000136,81745969,35967214070
20669396123835,Srta. Maria Cecília Santos,04715962000188,54202003,29840571630
20669396123835,Srta. Maria Cecília Santos,04715962000188,54202003,91456028758
20669396123835,Srta. Maria Cecília Santos,04715962000188,54202003,62815470390
10589865547855,Isabella Pacheco,10857462000183,11935195,64239701813
10589865547855,Isabella Pacheco,10857462000183,11935195,36291045842
10589865547855,Isabella Pacheco,10857462000183,11935195,19628573012
10589865547855,Isabella Pacheco,10857462000183,11935195,50894713639
57406724991459,Bernardo Ramos,14273905000140,33167223,51098276302
57406724991459,Bernardo Ramos,14273905000140,33167223,53097164243
60821903601316,Srta. Lunna Correia,67843150000138,25662326,97401835657
60821903601316,Srta. Lunna Correia,67843150000138,25662326,43291750616
60821903601316,Srta. Lunna Correia,67843150000138,25662326,68095134775
23305901477965,Alexia Teixeira,27140965000136,98378493,42576019811
23305901477965,Alexia Teixeira,27140965000136,98378493,92485731004
99398102847921,Pedro Lucas Gonçalves,84072536000102,47115386,07489162530
99398102847921,Pedro Lucas Gonçalves,84072536000102,47115386,46198025306
99398102847921,Pedro Lucas Gonçalves,84072536000102,47115386,34217658044
73832465621303,Ana Luiza Vargas,74135906000150,35933699,69015278458
73832465621303,Ana Luiza Vargas,74135906000150,35933699,25036194799
73832465621303,Ana Luiza Vargas,74135906000150,35933699,08594127332
56146227662853,Sr. Ian Silva,43051968000150,99771110,37824519023
56146227662853,Sr. Ian Silva,43051968000150,99771110,60278345956
56146227662853,Sr. Ian Silva,43051968000150,99771110,65047938247
56146227662853,Sr. Ian Silva,43051968000150,99771110,37156029452
56146227662853,Sr. Ian Silva,43051968000150,99771110,87410253690
17662923333123,Otto Araújo,36980214000119,78332307,49031728560
17662923333123,Otto Araújo,36980214000119,78332307,96453271052
76500268873060,Pietra Aragão,96374580000156,64315811,08594127332
76500268873060,Pietra Aragão,96374580000156,64315811,26147509802
76500268873060,Pietra Aragão,96374580000156,64315811,67214903580
51535564120891,Aurora Viana,80267539000140,83124133,26071539803
51535564120891,Aurora Viana,80267539000140,83124133,08124359660
51535564120891,Aurora Viana,80267539000140,83124133,67935240892
51941800647725,Marcelo Souza,58302917000120,63945650,07326958130
51941800647725,Marcelo Souza,58302917000120,63945650,70256934800
32292899187121,Maria Júlia Azevedo,35867149000157,21571760,30287941604
32292899187121,Maria Júlia Azevedo,35867149000157,21571760,78546923191
99332218106850,Bianca da Rocha,81736940000145,28682126,89274631537
99332218106850,Bianca da Rocha,81736940000145,28682126,97618253455
85777700527910,Sr. Bryan Campos,32906418000159,76919845,40618573208
85777700527910,Sr. Bryan Campos,32906418000159,76919845,39106452752
86225631217365,Caroline Rezende,20859163000131,94688394,76025148902
86225631217365,Caroline Rezende,20859163000131,94688394,91082354732
86225631217365,Caroline Rezende,20859163000131,94688394,98026174313
86225631217365,Caroline Rezende,20859163000131,94688394,79843652029
86225631217365,Caroline Rezende,20859163000131,94688394,89162053442
86225631217365,Caroline Rezende,20859163000131,94688394,71039286577
86225631217365,Caroline Rezende,20859163000131,94688394,89675032103
79391549510922,Mariane Ribeiro,67042813000115,79829397,82394561033
79391549510922,Mariane Ribeiro,67042813000115,79829397,01862457930
79391549510922,Mariane Ribeiro,67042813000115,79829397,67402398510
15975446922886,Maria Cecília Cirino,06873541000100,66424924,53982467047
15975446922886,Maria Cecília Cirino,06873541000100,66424924,29680457338
15975446922886,Maria Cecília Cirino,06873541000100,66424924,03647518948
15975446922886,Maria Cecília Cirino,06873541000100,66424924,40651723906
63983124678900,Bruno Mendes,02193687000154,84999730,86170459220
63983124678900,Bruno Mendes,02193687000154,84999730,85267190411
63983124678900,Bruno Mendes,02193687000154,84999730,37824519023
77633612138540,Cauã da Luz,75982641000198,23445595,57430829600
77633612138540,Cauã da Luz,75982641000198,23445595,94185630700
21285441699841,Guilherme da Costa,47019825000111,80989629,23897456010
21285441699841,Guilherme da Costa,47019825000111,80989629,86217590395
21285441699841,Guilherme da Costa,47019825000111,80989629,60173584993
21285441699841,Guilherme da Costa,47019825000111,80989629,57163894066
42806241169909,Dra. Carolina Câmara,17435069000140,39589407,03417259860
42806241169909,Dra. Carolina Câmara,17435069000140,39589407,51346208735
17078458076411,Maria Laura Garcia,90167285000142,98466310,18429357637
17078458076411,Maria Laura Garcia,90167285000142,98466310,31950268489
17078458076411,Maria Laura Garcia,90167285000142,98466310,68312457909
17078458076411,Maria Laura Garcia,90167285000142,98466310,83672150444
17078458076411,Maria Laura Garcia,90167285000142,98466310,60395218721
10551003013132,Levi Porto,54982071000166,58594839,49760512343
10551003013132,Levi Porto,54982071000166,58594839,36580291702
10551003013132,Levi Porto,54982071000166,58594839,26194385006
37717230452931,Gustavo Castro,91540623000102,95809349,02671394896
37717230452931,Gustavo Castro,91540623000102,95809349,53816742017
60210003219007,Ana Beatriz Fonseca,08142763000189,48511913,98462305756
60210003219007,Ana Beatriz Fonseca,08142763000189,48511913,43627185919
81580907211861,Felipe Casa Grande,24639058000148,46420532,62749815002
81580907211861,Felipe Casa Grande,24639058000148,46420532,96415708384
81580907211861,Felipe Casa Grande,24639058000148,46420532,62815470390
81580907211861,Felipe Casa Grande,24639058000148,46420532,93670415270
91334790795172,Lara Camargo,84572961000160,40759465,93485612006
91334790795172,Lara Camargo,84572961000160,40759465,12346078590
21253271411070,João Guilherme Guerra,85209417000111,35584520,15304862708
21253271411070,João Guilherme Guerra,85209417000111,35584520,46718350966
33758631227759,Rael Freitas,87062931000100,58685047,71625893086
33758631227759,Rael Freitas,87062931000100,58685047,78135246919
33758631227759,Rael Freitas,87062931000100,58685047,28509417350
33758631227759,Rael Freitas,87062931000100,58685047,81296753409
33758631227759,Rael Freitas,87062931000100,58685047,24061539752
33758631227759,Rael Freitas,87062931000100,58685047,02658397186
33758631227759,Rael Freitas,87062931000100,58685047,27054681371
33758631227759,Rael Freitas,87062931000100,58685047,96830247187
53854334315160,Apollo Santos,38056174000149,29513778,87592036177
53854334315160,Apollo Santos,38056174000149,29513778,18293476591
15424010920325,João Gabriel Sousa,63582470000120,83240899,70689125321
15424010920325,João Gabriel Sousa,63582470000120,83240899,46185709384
15424010920325,João Gabriel Sousa,63582470000120,83240899,78342051960
15424010920325,João Gabriel Sousa,63582470000120,83240899,48203961533
55510024862227,Arthur Gabriel Viana,06792458000107,31409113,65823417071
55510024862227,Arthur Gabriel Viana,06792458000107,31409113,06814739593
86122684539476,Vitor Pires,71602894000138,49520625,93670415270
86122684539476,Vitor Pires,71602894000138,49520625,97823541041
86122684539476,Vitor Pires,71602894000138,49520625,73598201460
86122684539476,Vitor Pires,71602894000138,49520625,57086129321
86122684539476,Vitor Pires,71602894000138,49520625,65983702483
78776632887992,Valentim Ramos,69514032000101,08496920,47518036975
